	1987	Topic10	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
0	0.00966039841343	training	0.00941546525749	0.00896237249058	0.00835313098585	0.00773060539771	0.00721644074241	0.00680760435112	0.00651089817634	0.00629718505801	0.00612540687529	0.00602944578181	0.00602903071648	0.00613787863289	0.00636161071756	0.00666887929671	0.0070395759683	0.00744363585241	0.00782612660153	0.00816420045028	0.00847160176288	0.00881392193543	0.00918860756435	0.0095313045505	0.00970251079129	0.00966222991816	0.00947859621871	0.00919954134377	0.00889827595973	0.0086324328628	0.00860361728426
1	0.00730133186894	recognition	0.00710098744789	0.00681161464763	0.00654559153392	0.00633059648861	0.0060742682862	0.0057950682625	0.00551805951004	0.00519992821131	0.00484799407788	0.00442357396181	0.00400351569343	0.00365808271652	0.00341885163339	0.00329974086488	0.00330936511605	0.00343378105447	0.00362786263713	0.00381892804889	0.00395604246216	0.00403609607044	0.00402397449001	0.00392307982922	0.00374451713182	0.00352351442527	0.00332816857647	0.00314686589992	0.00309264583746	0.00319431673751	0.00335881329805
2	0.00690281785342	image	0.00730391321117	0.00811104561135	0.00927931640266	0.0106160111925	0.011824825887	0.0127404687284	0.0134258741554	0.0140977509791	0.0149561674852	0.0158914145094	0.0165838480879	0.0170251401478	0.0172687721341	0.0172386329516	0.0171039468433	0.0165501440909	0.0160245320824	0.0156880340194	0.015298842675	0.0145508676882	0.0135916477938	0.0125129499046	0.0112239731013	0.0100384124532	0.00920680553175	0.00869529201277	0.0084132326126	0.00848602480912	0.00874683568927
3	0.00590364752232	used	0.00589974769582	0.00587114091193	0.0058059398565	0.00569561125591	0.00554322552899	0.00537000583827	0.00519045783899	0.0050191582097	0.00486356744602	0.00473185539528	0.00462555663653	0.00454497227085	0.00448781690184	0.00444934022211	0.00442154277645	0.00438324565041	0.00431602651322	0.00421384278865	0.00409214067552	0.00398624525853	0.00391330978412	0.00389603147947	0.00391982091514	0.00395686143642	0.00399826340272	0.00403543302745	0.00407611350994	0.00411209853186	0.00416260194237
4	0.0058380441365	layer	0.005804324629	0.00567888319117	0.00540006337903	0.00502358247403	0.00462158525746	0.00424084714961	0.00390721756043	0.00361368988555	0.0033680881905	0.00317681378501	0.0030536998213	0.00297764736466	0.002945087121	0.00293085638921	0.00293325497874	0.00296493457238	0.00305533147544	0.00318273785098	0.00334041511618	0.00352515219907	0.00371615375481	0.00396815365868	0.0042608504511	0.00458497575062	0.0049256035008	0.00532322222111	0.00572068432413	0.00610282406207	0.0063952352535
5	0.00513473517293	images	0.00543086036427	0.00599343206203	0.00674733502698	0.00761386141492	0.00839350685839	0.00894983736392	0.00929261683341	0.00953332146541	0.00979061233259	0.0100207246456	0.0102156742262	0.0103832738368	0.0104905662155	0.0105667838004	0.0106724792249	0.0107403842539	0.0107070019901	0.010585565094	0.0102287496148	0.00960618400844	0.00887132179051	0.00810085730748	0.00734835784197	0.00668684874581	0.0061280419628	0.0057083755038	0.00546298967118	0.00541935797438	0.00551673916661
6	0.00512641346378	using	0.00517137602935	0.00524757136619	0.00534542804314	0.00547047885841	0.00561380556426	0.00576658429823	0.00593043463396	0.00609821706308	0.0062541703221	0.00640210397374	0.00652502980087	0.00662076967661	0.00668787830517	0.00671942848287	0.00672897313341	0.00671077109053	0.00664865352564	0.00654706070084	0.00642132868083	0.00630635440371	0.00620994792499	0.00614723165011	0.00610853597838	0.00605559655084	0.00597135058301	0.00586327139871	0.00575751648899	0.00567449232621	0.00566304179697
7	0.00500302762863	learning	0.00497384267182	0.00489217533483	0.00477513308385	0.00465488609223	0.00455384302706	0.00444949170148	0.00433668904177	0.00422703426214	0.00414428751799	0.00410466520554	0.00414039256384	0.00429631048376	0.00457995562411	0.00499964333898	0.00554799937148	0.00620585688592	0.00692084559405	0.00764507704029	0.00831485236714	0.00893094028913	0.00945170691933	0.00983650895913	0.0100235587755	0.00993374304078	0.00955710435107	0.0090526935429	0.00861595172761	0.00822504133023	0.00793890781549
8	0.00390964901331	features	0.00397438801308	0.00407370247234	0.00420287139634	0.00434260407333	0.0045534369102	0.00485600021945	0.0052012219439	0.00555397868228	0.00583855377429	0.0060162550118	0.00611023102438	0.00623362885711	0.00658143713684	0.00719462850988	0.00792757727365	0.00863978220312	0.00916756209732	0.00951691596786	0.00974891375413	0.00989373393774	0.00977198565837	0.00941752147375	0.00858356015641	0.00736633039109	0.0062218145627	0.00524547149911	0.00442762133066	0.00397205185526	0.00379575001502
9	0.00389982234542	feature	0.00392705150475	0.0039695192892	0.00401477979606	0.00405301703151	0.0041269493171	0.00425036512915	0.00441478585567	0.00463868002812	0.00491011204573	0.00518967584454	0.00545797279841	0.00567418281375	0.00593071966215	0.00622245330954	0.00648545193581	0.00669784267187	0.00683995929431	0.0068255509753	0.00668216598266	0.00655559176101	0.0064585512776	0.00637369857184	0.00611500875422	0.00568931175941	0.00517768274402	0.00470860753055	0.00429391407706	0.00406317393393	0.00397327258591
