	1987	Topic1	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
0	0.110336525369	graph	0.1112739958	0.112427235754	0.113545055217	0.114745309068	0.11682609284	0.120028012768	0.124420497732	0.12974239857	0.136292448592	0.143629962849	0.151279906384	0.159255489801	0.167176744225	0.174933974243	0.182581337594	0.189653476233	0.196352841123	0.202840241883	0.209428034673	0.217740265225	0.226864092108	0.235181307706	0.240839699877	0.244563211875	0.242682797959	0.234499719032	0.221106043966	0.205386359974	0.193374489468
1	0.0690849425455	variables	0.0688818071734	0.0679086508665	0.066472438093	0.0649744152006	0.0642736127576	0.0640974173749	0.064177903385	0.0646148658758	0.0652539400174	0.0659712939593	0.0666619502036	0.0674839104137	0.0684538147615	0.069161306136	0.0696983187304	0.0695039502963	0.0680823525803	0.0648139085117	0.0600288694435	0.0553290880809	0.0505717581487	0.0462352286583	0.0428075565411	0.0402082431879	0.0382064286724	0.0366296039992	0.0352560769081	0.0350065670581	0.0349674894729
2	0.0470172184418	nodes	0.047685891114	0.0487351848858	0.0500462802465	0.051609968161	0.0535371165444	0.0558561575973	0.0583977078054	0.0613172024041	0.0644599540432	0.0677519116776	0.0710350349652	0.0742348415475	0.0772554341315	0.0801871225264	0.0831635768608	0.0861371979974	0.0898955099356	0.0943370104662	0.100045358817	0.106933977618	0.111842043811	0.114322769341	0.113941884288	0.109069029601	0.101942424089	0.0941183503408	0.0882227924263	0.084251159182	0.0827332158739
3	0.039777775052	graphs	0.0398841218906	0.0398920825226	0.039722637359	0.0394965951792	0.0395219015323	0.0399298001007	0.040849357202	0.0422657249205	0.0442030432125	0.0464686125275	0.0487894521733	0.0510372701383	0.0532194740236	0.0553491660024	0.0574962913788	0.0599460024597	0.0630709258623	0.0665755873309	0.0706013450948	0.0743839603515	0.0783348906469	0.0820637623682	0.0848133718153	0.0867871844567	0.0869721423588	0.0853870252897	0.0809923959944	0.0742949601164	0.0699491668175
4	0.0373039478008	coefficients	0.0382286206337	0.0408663130024	0.0451088222001	0.0503657645571	0.0546226892121	0.0571380704863	0.0565439251643	0.0534672775499	0.0479517073626	0.0415769740843	0.0357764119972	0.0308662711097	0.0267422266512	0.0230157749243	0.0194664358987	0.0163176884475	0.013672391048	0.0115248188202	0.00993105110065	0.00860355901364	0.00749030061345	0.00664694963522	0.00599299687719	0.00551751487213	0.00521458821351	0.00503189141859	0.00495804438163	0.00505953473105	0.00515724211932
5	0.0369309255515	edges	0.0372014161902	0.0374990301185	0.0376662744706	0.0377107156421	0.0379905063144	0.0385366491134	0.0393196947039	0.0404333080318	0.0418232676146	0.043437404106	0.0450974972177	0.046724734446	0.0482218088089	0.0496376416765	0.0509867804691	0.052247142432	0.0536191829526	0.0547987822535	0.0559265658907	0.0570442584286	0.0584121105458	0.0591194715287	0.0590829174284	0.0585771476166	0.0591565466519	0.0614657333952	0.0651417586031	0.0659702724543	0.0669782740784
6	0.0337738421295	conditional	0.0339471081609	0.0339064527702	0.0336377417891	0.0329789063887	0.0321296536787	0.0311150818191	0.0296758463386	0.0281158834063	0.0265149373524	0.0247386698914	0.0227998981087	0.0208164067931	0.0188505470562	0.0171290725264	0.0157894648701	0.0147081968732	0.0137253883499	0.0127784666255	0.0118001466752	0.0107423095193	0.00962300115736	0.00867002878237	0.00802652587043	0.00766720257036	0.00754119519349	0.00762905538437	0.00779888398873	0.00809124293637	0.00822025449478
7	0.0307813621087	structure	0.0309061496228	0.0309373493567	0.0308862223028	0.0307791754377	0.0308325528736	0.0311235679979	0.0315994909346	0.0322237126561	0.032956688807	0.0337661180615	0.0346697220373	0.0358092043187	0.0372949604012	0.0390579989611	0.041073899768	0.0432638925794	0.045615110019	0.047577292261	0.0481120669652	0.047746707891	0.0465123452316	0.0446181853005	0.0422999581448	0.0397409027261	0.0375696548273	0.034877518572	0.032779227039	0.0318368029433	0.0313286143714
8	0.0287949313979	markov	0.0287880647372	0.028528779106	0.027896778037	0.0267265485244	0.0255021981986	0.0242351254696	0.0228464081716	0.0216316139589	0.02067463003	0.0198342989181	0.0190270201019	0.018267926828	0.017639791113	0.0171628689426	0.0168105818972	0.0165434743499	0.016404444415	0.0161873758535	0.0156172043278	0.0146145424975	0.013781574899	0.013271829919	0.0132123766386	0.0135243131449	0.0140947292203	0.0147529151172	0.0152794633297	0.0153036207283	0.0154344482613
9	0.0270167973711	variable	0.0270485188337	0.0269350796527	0.0267430170624	0.026543986931	0.0265285441757	0.0266464199813	0.026724278302	0.0267157701413	0.0266061159017	0.0264898132806	0.0264004226399	0.0264624938748	0.0266554097706	0.0267898390394	0.0269115020498	0.0268945183194	0.0265143791737	0.0254774670755	0.0240770254641	0.0225778200144	0.0210682197679	0.01958773896	0.0183703537492	0.0173492402327	0.0165349363976	0.0161786951008	0.0161445420964	0.0161526411303	0.0162793694715
